0:00:00.030, 0.09
0:00:00.104, 0.09
0:00:00.105, 0.09
0:00:00.183, 0.09
0:00:00.255, 0.09
0:00:00.327, 0.09
0:00:00.363, 0.09
0:00:00.402, 0.09
0:00:00.474, 0.09
0:00:00.544, 0.1
0:00:00.546, 0.1
0:00:00.618, 0.1
0:00:00.692, 0.1
0:00:00.764, 0.09
0:00:00.765, 0.09
0:00:00.839, 0.1
0:00:00.840, 0.1
0:00:00.915, 0.1
0:00:00.983, 0.1
0:00:01.054, 0.1
0:00:01.056, 0.1
0:00:01.097, 0.1
0:00:01.099, 0.1
0:00:01.167, 0.1
0:00:01.168, 0.1
0:00:01.226, 0.1
0:00:01.262, 0.1
0:00:01.301, 0.1
0:00:01.338, 0.09
0:00:01.338, 0.09
0:00:01.374, 0.09
0:00:01.411, 0.09
0:00:01.412, 0.09
0:00:01.446, 0.09
0:00:01.466, 0.09
0:00:01.503, 0.09
0:00:01.503, 0.09
0:00:01.540, 0.09
0:00:01.540, 0.09
0:00:01.577, 0.09
0:00:01.578, 0.09
0:00:01.613, 0.09
0:00:01.614, 0.09
0:00:01.636, 0.09
0:00:01.636, 0.09
0:00:01.674, 0.09
0:00:01.709, 0.09
0:00:01.710, 0.09
0:00:01.747, 0.09
0:00:01.782, 0.09
0:00:01.802, 0.09
0:00:01.838, 0.09
0:00:01.875, 0.09
0:00:01.876, 0.09
0:00:01.913, 0.09
0:00:01.913, 0.09
0:00:01.914, 0.09
0:00:01.952, 0.1
0:00:01.952, 0.1
0:00:01.988, 0.09
0:00:01.988, 0.09
0:00:02.024, 0.09
0:00:02.025, 0.09
0:00:02.069, 0.09
0:00:02.070, 0.09
0:00:02.106, 0.09
0:00:02.107, 0.09
0:00:02.148, 0.09
0:00:02.183, 0.09
0:00:02.184, 0.09
0:00:02.221, 0.09
0:00:02.221, 0.09
0:00:02.263, 0.09
0:00:02.296, 0.09
0:00:02.331, 0.09
0:00:02.350, 0.09
0:00:02.351, 0.09
0:00:02.391, 0.1
0:00:02.423, 0.09
0:00:02.424, 0.09
0:00:02.445, 0.09
0:00:02.481, 0.09
0:00:02.519, 0.1
0:00:02.520, 0.1
0:00:02.555, 0.09
0:00:02.556, 0.09
0:00:02.596, 0.09
0:00:02.630, 0.09
0:00:02.650, 0.09
0:00:02.650, 0.09
0:00:02.686, 0.1
0:00:02.710, 0.09
0:00:02.741, 0.09
0:00:02.763, 0.09
0:00:02.763, 0.09
0:00:02.799, 0.09
0:00:02.820, 0.1
0:00:02.879, 0.09
0:00:02.880, 0.09
0:00:02.911, 0.09
0:00:02.929, 0.09
0:00:02.950, 0.1
0:00:02.950, 0.1
0:00:02.986, 0.1
0:00:02.987, 0.1
0:00:03.023, 0.1
0:00:03.044, 0.1
0:00:03.078, 0.09
0:00:03.117, 0.09
0:00:03.157, 0.09
0:00:03.193, 0.1
0:00:03.230, 0.1
0:00:03.230, 0.1
0:00:03.272, 0.1
0:00:03.273, 0.1
0:00:03.306, 0.1
0:00:03.306, 0.1
0:00:03.334, 0.1
0:00:03.341, 0.1
0:00:03.341, 0.1
0:00:03.352, 0.09
0:00:03.352, 0.09
0:00:03.353, 0.09
0:00:03.365, 0.1
0:00:03.376, 0.09
0:00:03.494, 0.1
0:00:03.502, 0.09
